mouse_gene_id	human_ortholog_id	disease_id	any_phenodigm_match	disease_phenotype
MGI:96824	HGNC:11850	ORPHA:117	Y	Y
MGI:96825	HGNC:10719	OMIM:618148|ORPHA:562538	N	Y
MGI:96828	HGNC:6692	OMIM:604093|ORPHA:2340|ORPHA:79100	Y	Y
MGI:96853	HGNC:395	OMIM:612740|ORPHA:100924	N	Y
MGI:96909	HGNC:6776	OMIM:601088|OMIM:610202|ORPHA:1377|ORPHA:98984|ORPHA:98989	N	Y
MGI:96912	HGNC:6783	OMIM:616680|ORPHA:459056	Y	Y
MGI:96924	HGNC:6922	OMIM:614372|ORPHA:449306	N	Y
MGI:96977	HGNC:7059	ORPHA:251576|ORPHA:251579|ORPHA:618	N	Y
MGI:96995	HGNC:7132	OMIM:605130|ORPHA:199|ORPHA:319182|ORPHA:402017|ORPHA:530995|ORPHA:98831|ORPHA:98835|ORPHA:99860	Y	Y
MGI:97011	HGNC:7176	OMIM:613073|ORPHA:1040	Y	Y
MGI:97050	HGNC:6971	OMIM:617339|ORPHA:29072	Y	Y
MGI:97075	HGNC:7216	OMIM:602579|ORPHA:79319	N	Y
MGI:97138	HGNC:7224	OMIM:256810|OMIM:618400|ORPHA:255229	Y	Y
MGI:97166	HGNC:7372	OMIM:611928|ORPHA:1331	N	N
MGI:97168	HGNC:7391	OMIM:106600|OMIM:189500|OMIM:608874|ORPHA:141291|ORPHA:199302|ORPHA:199306|ORPHA:2228|ORPHA:99798	Y	Y
MGI:97180	HGNC:6893	OMIM:168600|OMIM:172700|OMIM:260540|OMIM:600274|OMIM:601104|ORPHA:100069|ORPHA:100070|ORPHA:240071|ORPHA:240085|ORPHA:240094|ORPHA:240103|ORPHA:240112|ORPHA:275864	Y	Y
MGI:97249	HGNC:7545	ORPHA:251671|ORPHA:86849|ORPHA:99861	N	N
MGI:97250	HGNC:7553	OMIM:113970|ORPHA:480541|ORPHA:543|ORPHA:99861	N	Y
MGI:97267	HGNC:7585	OMIM:617280|ORPHA:334	N	Y
MGI:97268	HGNC:7584	OMIM:608751	N	Y
MGI:97272	HGNC:7583	OMIM:608758|ORPHA:2020	N	Y
MGI:97279	HGNC:7646	OMIM:243400|ORPHA:240887	N	Y
MGI:97284	HGNC:7661	OMIM:233710|ORPHA:379	Y	Y
MGI:97303	HGNC:7744	OMIM:263520|OMIM:617892|ORPHA:2751|ORPHA:803|ORPHA:93269	Y	Y
MGI:97306	HGNC:7765	OMIM:162200|OMIM:162210|OMIM:193520|OMIM:601321|OMIM:607785|ORPHA:139474|ORPHA:363700|ORPHA:638|ORPHA:86834|ORPHA:97685	Y	Y
MGI:97311	HGNC:7788	OMIM:602535|OMIM:614753|ORPHA:420179|ORPHA:447980|ORPHA:561	Y	Y
MGI:97312	HGNC:7794	OMIM:616576|ORPHA:1572	Y	Y
MGI:97359	HGNC:7865	OMIM:270100|ORPHA:101063|ORPHA:157769|ORPHA:220386|ORPHA:280195|ORPHA:280200|ORPHA:93924|ORPHA:93925|ORPHA:93926	Y	Y
MGI:97362	HGNC:7876	OMIM:104300|OMIM:145500|OMIM:189800|OMIM:601367	Y	Y
MGI:97363	HGNC:7881	OMIM:109730|OMIM:616028|ORPHA:402075|ORPHA:974	N	Y
MGI:97376	HGNC:7989	OMIM:114500|OMIM:137550|OMIM:162900|OMIM:163200|OMIM:188470|OMIM:249400|OMIM:613224|OMIM:614470|ORPHA:146|ORPHA:2612|ORPHA:268114|ORPHA:357194|ORPHA:544260|ORPHA:626|ORPHA:648|ORPHA:86834	N	Y
MGI:97381	HGNC:8024	OMIM:613100	N	Y
MGI:97383	HGNC:8031	OMIM:256800|ORPHA:146|ORPHA:642|ORPHA:64752|ORPHA:99361	N	Y
MGI:97384	HGNC:8032	OMIM:613886|OMIM:617830|ORPHA:251615|ORPHA:3451|ORPHA:442835	Y	Y
MGI:97402	HGNC:8109	OMIM:114500|ORPHA:544488	N	Y
MGI:97448	HGNC:8512	OMIM:311250|ORPHA:664	N	Y
MGI:97464	HGNC:8548	OMIM:112240|ORPHA:2050	Y	Y
MGI:97473	HGNC:8582	OMIM:261600|ORPHA:2209|ORPHA:293284|ORPHA:79253|ORPHA:79254|ORPHA:79651	Y	Y
MGI:97488	HGNC:8618	OMIM:125853|OMIM:612225|OMIM:612227|ORPHA:552	Y	Y
MGI:97489	HGNC:8619	OMIM:615545|ORPHA:99860	N	N
MGI:97491	HGNC:8621	OMIM:268220|OMIM:618578|ORPHA:99756	N	Y
MGI:97511	HGNC:8743	OMIM:600955|OMIM:612362|ORPHA:71528	Y	Y
MGI:97520	HGNC:8636	OMIM:266150|ORPHA:353308|ORPHA:353314|ORPHA:353320	N	Y
MGI:97524	HGNC:8785	OMIM:613810|ORPHA:791	N	Y
MGI:97525	HGNC:8786	OMIM:163500|OMIM:613801|ORPHA:215|ORPHA:791	Y	Y
MGI:97531	HGNC:8804	OMIM:131440|OMIM:228550|OMIM:601812|OMIM:615007|OMIM:616592|ORPHA:168950|ORPHA:1980|ORPHA:2591|ORPHA:314950|ORPHA:363665|ORPHA:477831|ORPHA:86830|ORPHA:98823	Y	Y
MGI:97542	HGNC:8840	OMIM:170100|ORPHA:742	Y	Y
MGI:97549	HGNC:8881	OMIM:614808|ORPHA:803	N	Y
MGI:97551	HGNC:9360	OMIM:603553|OMIM:605027|OMIM:609135|ORPHA:391343|ORPHA:540|ORPHA:88	N	Y
MGI:97569	HGNC:45	OMIM:600803|OMIM:602347|OMIM:614972|ORPHA:69663|ORPHA:69665|ORPHA:79305	N	Y
MGI:97578	HGNC:8927	OMIM:261750|ORPHA:79240	N	Y
MGI:97603	HGNC:9008	OMIM:173900|ORPHA:730|ORPHA:88924	N	Y
MGI:97610	HGNC:9051	OMIM:612348|ORPHA:480528	N	Y
MGI:97611	HGNC:9052	OMIM:104300|OMIM:601709|ORPHA:220436	N	Y
MGI:97616	HGNC:9066	OMIM:614468|OMIM:614878|ORPHA:300359|ORPHA:324530	Y	Y
MGI:97742	HGNC:9201	OMIM:601665|OMIM:609734|ORPHA:71526	Y	Y
MGI:97747	HGNC:9236	OMIM:125853|OMIM:601665|OMIM:604367|OMIM:609338|ORPHA:146|ORPHA:251576|ORPHA:251579|ORPHA:528|ORPHA:79083	N	Y
MGI:97770	HGNC:9453	OMIM:239500|OMIM:600850|ORPHA:419	N	Y
MGI:97775	HGNC:9462	OMIM:300661|OMIM:301835|OMIM:304500|OMIM:311070|ORPHA:1187|ORPHA:411536|ORPHA:411543|ORPHA:423479|ORPHA:90625|ORPHA:99014	N	Y
MGI:97788	HGNC:9577	OMIM:614023|ORPHA:79350	Y	Y
MGI:97794	HGNC:9594	OMIM:208550	N	Y
MGI:97800	HGNC:9607	OMIM:613382|ORPHA:93387	N	Y
MGI:97801	HGNC:9608	OMIM:125350|OMIM:156400|OMIM:215045|OMIM:600002|ORPHA:296|ORPHA:33067|ORPHA:412206|ORPHA:50945|ORPHA:79106	Y	Y
MGI:97806	HGNC:9650	ORPHA:85408|ORPHA:85410	N	Y
MGI:97838	HGNC:3418	OMIM:617951	Y	Y
MGI:97845	HGNC:9801	OMIM:617751|ORPHA:500159	N	Y
MGI:97846	HGNC:9802	OMIM:608203|ORPHA:183707	N	Y
MGI:97847	HGNC:9829	OMIM:611553|OMIM:611554|OMIM:615916|ORPHA:154|ORPHA:251615|ORPHA:500|ORPHA:648	N	Y
MGI:97851	HGNC:10947	OMIM:213600|ORPHA:1980	Y	Y
MGI:97860	HGNC:9871	OMIM:605462|OMIM:608354|ORPHA:137667|ORPHA:90307	N	Y
MGI:97887	HGNC:9944	OMIM:611022|ORPHA:90636	N	Y
MGI:97891	HGNC:9969	OMIM:614575|ORPHA:504476	N	Y
MGI:97930	HGNC:10024	OMIM:136880|OMIM:607475|OMIM:607476|ORPHA:227796|ORPHA:52427|ORPHA:791|ORPHA:85128	N	Y
MGI:98001	HGNC:10294	OMIM:204100|OMIM:613794|OMIM:618697|ORPHA:364055|ORPHA:65|ORPHA:791	Y	Y
MGI:98179	HGNC:10447	ORPHA:648|ORPHA:86834	N	Y
MGI:98227	HGNC:10521	OMIM:258100|OMIM:613758|ORPHA:215|ORPHA:75382|ORPHA:791	Y	Y
MGI:98247	HGNC:10586	OMIM:604233|OMIM:612838|OMIM:615377|OMIM:617350|ORPHA:130|ORPHA:33069|ORPHA:334|ORPHA:36387|ORPHA:871	Y	Y
MGI:98250	HGNC:10591	OMIM:168300|OMIM:170500|OMIM:608390|OMIM:613345|OMIM:614198|ORPHA:681|ORPHA:682|ORPHA:684|ORPHA:98913|ORPHA:99734|ORPHA:99735|ORPHA:99736	Y	Y
MGI:98297	HGNC:10848	OMIM:142945|OMIM:147250|OMIM:269160|OMIM:611638|ORPHA:220386|ORPHA:280195|ORPHA:280200|ORPHA:2950|ORPHA:3332|ORPHA:476119|ORPHA:485275|ORPHA:93321|ORPHA:93336|ORPHA:93405|ORPHA:93924|ORPHA:93925|ORPHA:93926|ORPHA:98938	Y	Y
MGI:98373	HGNC:11219	OMIM:616507|ORPHA:216820	Y	Y
MGI:98385	HGNC:11272	OMIM:130600|OMIM:266140|OMIM:270970|ORPHA:288|ORPHA:822	N	Y
MGI:98389	HGNC:11255	ORPHA:536|ORPHA:93552	N	Y
MGI:98397	HGNC:11283	OMIM:114500|OMIM:616937|ORPHA:480851	N	Y
MGI:98483	HGNC:43	OMIM:604571|ORPHA:34592	N	Y
MGI:98487	HGNC:11573	OMIM:276600|ORPHA:28378	N	Y
MGI:98506	HGNC:11634	OMIM:610954|OMIM:613267|ORPHA:171|ORPHA:178469|ORPHA:2896|ORPHA:98974	Y	Y
MGI:98512	HGNC:12511	OMIM:617672|ORPHA:500180	N	Y
MGI:98664	HGNC:11724	OMIM:600195|OMIM:617272|ORPHA:1059|ORPHA:2451|ORPHA:98976	N	Y
MGI:98715	HGNC:20606	ORPHA:791	N	Y
MGI:98727	HGNC:11769	OMIM:107970|OMIM:615582|ORPHA:293888|ORPHA:293899|ORPHA:293910|ORPHA:91387	Y	Y
MGI:98729	HGNC:11773	OMIM:133239|OMIM:610168|OMIM:614331|ORPHA:144|ORPHA:284973|ORPHA:60030|ORPHA:91387|ORPHA:99977	Y	Y
MGI:98732	HGNC:11779	OMIM:617251|ORPHA:1410	N	Y
MGI:98733	HGNC:11764	OMIM:274700|OMIM:608175|ORPHA:95716	N	Y
MGI:98735	HGNC:11782	OMIM:605407|ORPHA:101150	Y	Y
MGI:98736	HGNC:11784	OMIM:612926|OMIM:614486|ORPHA:436169|ORPHA:544472	N	Y
MGI:98742	HGNC:11796	OMIM:614450|ORPHA:566231	Y	Y
MGI:98743	HGNC:11799	OMIM:145650|OMIM:188570|OMIM:274300|ORPHA:566243	N	Y
MGI:98754	HGNC:11822	OMIM:136900|ORPHA:59181	Y	Y
MGI:98779	HGNC:11943	OMIM:611879|OMIM:613243|ORPHA:154	N	Y
MGI:98790	HGNC:11989	ORPHA:635	N	Y
MGI:98797	HGNC:12009	OMIM:615512|ORPHA:868	N	Y
MGI:98809	HGNC:12010	OMIM:115196|OMIM:611878|ORPHA:154|ORPHA:54260	N	Y
MGI:98813	HGNC:12015	OMIM:274500|ORPHA:95716	N	Y
MGI:98821	HGNC:11740	OMIM:209300|ORPHA:1195	Y	Y
MGI:98822	HGNC:11763	OMIM:616740|ORPHA:476113	Y	Y
MGI:98823	HGNC:12298	OMIM:275120|ORPHA:238670	N	Y
MGI:98834	HGNC:11998	OMIM:114480|OMIM:114500|OMIM:114550|OMIM:137800|OMIM:151623|OMIM:202300|OMIM:259500|OMIM:260350|OMIM:260500|OMIM:607107|OMIM:614740|OMIM:618165|ORPHA:1333|ORPHA:145|ORPHA:1501|ORPHA:210159|ORPHA:251576|ORPHA:251579|ORPHA:251899|ORPHA:2807|ORPHA:3318|ORPHA:524|ORPHA:668|ORPHA:67038|ORPHA:70573|ORPHA:99860	Y	Y
MGI:98839	HGNC:9475|HGNC:9483	OMIM:167800|OMIM:614044|ORPHA:64740|ORPHA:676	Y	Y
MGI:98931	HGNC:12691	ORPHA:88616	N	Y
MGI:98932	HGNC:12692	OMIM:116300|ORPHA:98984	N	Y
MGI:98953	HGNC:12774	OMIM:615220|OMIM:615221|ORPHA:216812|ORPHA:216820|ORPHA:85193	N	Y
MGI:98955	HGNC:12782	OMIM:273395|ORPHA:3301	N	Y
MGI:98970	HGNC:12801	OMIM:612371	N	N
MGI:99161	HGNC:12929	OMIM:618371	N	Y
MGI:99402	HGNC:263	ORPHA:363549	N	N
MGI:99422	HGNC:9863	OMIM:616326|OMIM:618388|ORPHA:33108|ORPHA:98913|ORPHA:994	N	Y
MGI:99430	HGNC:4916	ORPHA:567	Y	Y
MGI:99454	HGNC:6125	OMIM:125853	N	Y
MGI:99456	HGNC:6929	OMIM:203200|OMIM:266300|OMIM:613098|OMIM:613099|ORPHA:618|ORPHA:626|ORPHA:79432	Y	Y
MGI:99460	HGNC:7883	OMIM:125310|OMIM:130720|OMIM:615293|ORPHA:136|ORPHA:2591|ORPHA:2789	Y	Y
MGI:99463	HGNC:8964	OMIM:618010	N	Y
MGI:99501	HGNC:3662	OMIM:202400|OMIM:616004|ORPHA:101041|ORPHA:248408|ORPHA:98880|ORPHA:98881	Y	Y
MGI:99502	HGNC:6715	OMIM:251750|OMIM:613086|OMIM:614819|ORPHA:238763|ORPHA:3449|ORPHA:98976	N	Y
MGI:99572	HGNC:4192	OMIM:125853|ORPHA:438274	Y	Y
MGI:99600	HGNC:404	OMIM:610251	N	Y
MGI:99602	HGNC:319	OMIM:165800|OMIM:608361|OMIM:612813|ORPHA:171866|ORPHA:251262|ORPHA:435804|ORPHA:93283	N	Y
MGI:99604	HGNC:3686	OMIM:612702|ORPHA:220386|ORPHA:280195|ORPHA:280200|ORPHA:432|ORPHA:478|ORPHA:93924|ORPHA:93925|ORPHA:93926	N	Y
MGI:99607	HGNC:29	OMIM:205400|OMIM:604091|ORPHA:31150|ORPHA:425	N	Y
MGI:99611	HGNC:3393	OMIM:603688|OMIM:618462|ORPHA:1331	N	Y
MGI:99659	HGNC:10483	OMIM:117000|OMIM:145600|OMIM:255320|ORPHA:169186|ORPHA:169189|ORPHA:178145|ORPHA:324581|ORPHA:33108|ORPHA:423|ORPHA:424107|ORPHA:466650|ORPHA:597|ORPHA:98905|ORPHA:99741	Y	Y
MGI:99667	HGNC:11509	OMIM:618218|ORPHA:522077	N	Y
MGI:99675	HGNC:234	OMIM:617885	Y	Y
MGI:99677	HGNC:232	OMIM:610154|ORPHA:90636	N	Y
MGI:99685	HGNC:10484	OMIM:600996|OMIM:604772|ORPHA:293888|ORPHA:293899|ORPHA:293910|ORPHA:3286	N	Y
MGI:99779	HGNC:1960	ORPHA:199318	N	Y
MGI:99781	HGNC:11114	OMIM:300534|ORPHA:85279	N	Y
MGI:99783	HGNC:6593	ORPHA:261265	N	Y
MGI:99833	HGNC:14263	OMIM:201000|ORPHA:65759	N	Y
MGI:99879	HGNC:9407	OMIM:617364|ORPHA:276145	N	Y
MGI:99892	HGNC:6481	OMIM:615960|ORPHA:370022	Y	Y
MGI:99907	HGNC:9081	OMIM:225400|ORPHA:1900	Y	Y
MGI:99915	HGNC:6490	OMIM:104530|OMIM:226650|OMIM:226700|ORPHA:100031|ORPHA:79402|ORPHA:79404	Y	Y
MGI:99953	HGNC:4281	OMIM:116200|ORPHA:1377|ORPHA:91490|ORPHA:98984|ORPHA:98985|ORPHA:98991|ORPHA:98994	N	Y
MGI:99954	HGNC:5542	OMIM:604320|OMIM:616155|ORPHA:443073|ORPHA:98920	Y	Y
MGI:99960	HGNC:3508	OMIM:612219|ORPHA:209916|ORPHA:319|ORPHA:370334|ORPHA:83469|ORPHA:97338	Y	Y
